#Index: 1, Type: Direct
0	1297417
0	1309811

1	1316551
1	1322428

2	1322765
2	1328632

3	1335449
3	1347917

4	1354870
4	1360735

5	1360962
5	1366829

6	1385506
6	1392915

7	1393254
7	1398622

8	1398828
8	1404119

9	1417418
9	1428759

10	1430808
10	1442125

11	1442486
11	1447886

12	1464827
12	1471383

13	1471476
13	1476840

14	1476966
14	1482332

15	1494440
15	1505735

16	1505848
16	1511199

17	1511311
17	1516675

18	1528702
18	1539991

19	1540128
19	1545471

20	1545598
20	1550819

21	1562903
21	1573639

22	1573771
22	1578794

23	1578904
23	1583790

24	1598588
24	1605696

25	1605818
25	1610855

26	1610994
26	1615874

27	1630739
27	1637814

28	1637915
28	1642957

29	1643056
29	1648100

30	1654555
30	1668912

31	1671294
31	1676352

32	1676565
32	1681619

33	1687479
33	1701764

34	1704288
34	1709358

35	1709431
35	1714462

36	1731691
36	1736755

37	1736937
37	1741991

38	1742159
38	1747085

39	1759216
39	1769866

40	1771398
40	1782037

41	1783531
41	1788592

42	1797885
42	1812175

43	1814543
43	1819598

44	1819680
44	1824771

45	1840615
45	1851252

46	1851822
46	1862478

47	1862851
47	1867911

48	1877358
48	1888023

49	1888945
49	1899687

50	1900611
50	1905644

51	1913188
51	1927369

52	1929693
52	1934730

53	1934801
53	1939850

54	1946026
54	1960288

55	1962814
55	1967870

56	1967921
56	1972973

57	1979049
57	1993319

58	1995793
58	2000851

59	2000918
59	2005965

60	2011992
60	2026290

61	2028590
61	2033652

62	2033749
62	2038814

63	2044902
63	2059192

64	2061446
64	2066513

65	2066601
65	2071668

66	2077755
66	2092018

67	2094281
67	2099333

68	2099414
68	2104470

69	2110562
69	2124817

70	2127084
70	2132130

71	2132210
71	2137273

72	2144780
72	2159127

73	2161407
73	2166479

74	2166527
74	2171580

75	2177556
75	2191841

76	2194085
76	2199141

77	2199193
77	2204224

78	2210213
78	2224482

79	2226910
79	2231963

80	2232027
80	2237054

81	2243130
81	2257392

82	2259763
82	2264812

83	2264885
83	2269929

84	2276009
84	2290293

85	2292578
85	2297683

86	2297784
86	2302828

87	2312289
87	2323937

88	2325280
88	2330335

89	2330435
89	2335496

90	2349756
90	2360433

91	2362077
91	2372740

92	2373126
92	2378210

93	2384075
93	2398468

94	2400845
94	2405895

95	2406336
95	2411396

96	2424472
96	2435117

97	2436577
97	2447221

98	2448787
98	2453822

99	2460887
99	2475129

100	2477699
100	2482757

101	2482914
101	2487999

102	2494348
102	2508642

103	2511071
103	2516137

104	2516263
104	2521295

105	2527466
105	2541741

106	2544133
106	2549183

107	2549300
107	2554396

108	2566823
108	2581125

109	2583534
109	2588606

110	2589095
110	2594161

111	2599981
111	2614323

112	2616847
112	2621926

113	2622359
113	2627428

114	2633478
114	2647810

115	2650302
115	2655390

116	2655789
116	2660844

117	2666632
117	2681050

118	2683347
118	2688419

119	2688798
119	2693874

120	2699682
120	2714091

121	2716362
121	2721426

122	2721761
122	2726817

123	2734907
123	2749117

124	2751516
124	2756566

125	2756956
125	2762021

126	2767912
126	2782197

127	2784678
127	2789729

128	2790181
128	2795259

129	2801219
129	2815505

130	2817799
130	2822867

131	2823265
131	2828363

132	2838987
132	2849670

133	2854321
133	2860440

134	2861409
134	2866497

135	2878904
135	2889575

136	2891264
136	2901901

137	2902421
137	2907512

138	2918574
138	2929245

139	2929663
139	2940322

140	2940707
140	2945778

141	2951912
141	2966335

142	2968630
142	2973714

143	2974112
143	2979188

144	2985567
144	2999978

145	3002566
145	3007627

146	3008077
146	3013167

147	3019270
147	3033682

148	3036172
148	3041239

149	3041548
149	3046641

150	3052515
150	3066818

151	3069273
151	3074342

152	3074779
152	3079877

153	3085797
153	3100088

154	3102472
154	3107539

155	3107936
155	3113024

156	3119076
156	3133364

157	3135707
157	3140771

158	3141187
158	3146279

159	3152220
159	3166519

160	3168884
160	3173971

161	3174359
161	3179436

162	3186861
162	3201159

163	3203452
163	3208527

164	3209029
164	3214094

165	3225927
165	3236599

166	3237199
166	3247962

167	3248431
167	3253508

168	3271608
168	3276671

169	3276747
169	3281803

170	3281848
170	3286906

171	3293381
171	3307628

172	3310072
172	3315137

173	3315181
173	3320246

174	3326502
174	3340802

175	3343173
175	3348244

176	3348372
176	3353445

177	3359535
177	3373821

178	3376202
178	3381277

179	3381349
179	3386420

180	3392362
180	3406642

181	3408908
181	3413969

182	3414090
182	3419173

183	3430846
183	3441613

184	3441707
184	3446786

185	3446905
185	3451828

186	3466871
186	3474057

187	3474189
187	3479265

188	3479380
188	3484309

189	3501156
189	3506362

190	3506802
190	3511870

191	3512097
