#Index: 1, Type: Direct
0	1333643
0	1346039

1	1359434
1	1371833

2	1372315
2	1378177

3	1378344
3	1384204

4	1384252
4	1390119

5	1397262
5	1409200

6	1421851
6	1433741

7	1433928
7	1439519

8	1440118
8	1445737

9	1445941
9	1451529

10	1463225
10	1475077

11	1481311
11	1493105

12	1494710
12	1500319

13	1500430
13	1506023

14	1506390
14	1512002

15	1523800
15	1535479

16	1536239
16	1548044

17	1560639
17	1566222

18	1566316
18	1571438

19	1571761
19	1576859

20	1583831
20	1598284

21	1606007
21	1616848

22	1616954
22	1622044

23	1622468
23	1627550

24	1627628
24	1632694

25	1647652
25	1659279

26	1660419
26	1671293

27	1671699
27	1676798

28	1676863
28	1681927

29	1682013
29	1687119

30	1699762
30	1710479

31	1712143
31	1722855

32	1723948
32	1738185

33	1740530
33	1745610

34	1745905
34	1750961

35	1757996
35	1772292

36	1779867
36	1790553

37	1790976
37	1796058

38	1796172
38	1801226

39	1801371
39	1806426

40	1814661
40	1828935

41	1836950
41	1847644

42	1847832
42	1852900

43	1853298
43	1858341

44	1858494
44	1863571

45	1885259
45	1891376

46	1891582
46	1902257

47	1902516
47	1907577

48	1907840
48	1912910

49	1913108
49	1918177

50	1929765
50	1939479

51	1940613
51	1954829

52	1957244
52	1962335

53	1962433
53	1967505

54	1967608
54	1972691

55	1981539
55	1995729

56	2004225
56	2014996

57	2015128
57	2020203

58	2020833
58	2025907

59	2025997
59	2031062

60	2052651
60	2058828

61	2059297
61	2070039

62	2070435
62	2075503

63	2075598
63	2080660

64	2080747
64	2085822

65	2097498
65	2111722

66	2114157
66	2124936

67	2125365
67	2130423

68	2130528
68	2135597

69	2135917
69	2140976

70	2147023
70	2161164

71	2168855
71	2179670

72	2179866
72	2184933

73	2185463
73	2190527

74	2190944
74	2196000

75	2202052
75	2216211

76	2224304
76	2234991

77	2235520
77	2240590

78	2241412
78	2246481

79	2246657
79	2251735

80	2264760
80	2275270

81	2277862
81	2288533

82	2291496
82	2305786

83	2308265
83	2313355

84	2313438
84	2318504

85	2324552
85	2335306

86	2335377
86	2346150

87	2351981
87	2361694

88	2363062
88	2368135

89	2368267
89	2373338

90	2379403
90	2393693

91	2401396
91	2412047

92	2412608
92	2417671

93	2417834
93	2422912

94	2423261
94	2428333

95	2434395
95	2448568

96	2456274
96	2466940

97	2467045
97	2472105

98	2472621
98	2477667

99	2477756
99	2482819

100	2490565
100	2504619

101	2512219
101	2523014

102	2523629
102	2528690

103	2528806
103	2533858

104	2533950
104	2539003

105	2545177
105	2559481

106	2567238
106	2578030

107	2578504
107	2583567

108	2583699
108	2588764

109	2589174
109	2594250

110	2604923
110	2618969

111	2626716
111	2637479

112	2637883
112	2642933

113	2643031
113	2648090

114	2648190
