#Index: 4, Name: Present
0	1704328
0	1705204

1	1712973
1	1714050

2	1722125
2	1722896

3	1729789
3	1729951

4	1737295
4	1743118

5	1750021
5	1756070

6	1760865
6	1768587

7	1773564
7	1781582

8	1786210
8	1794533

9	1799312
9	1807531

10	1812164
10	1820145

11	1824759
11	1833061

12	1837947
12	1845928

13	1850681
13	1858847

14	1863526
14	1871507

15	1876074
15	1884593

16	1889350
16	1897402

17	1902090
17	1910437

18	1915219
18	1922901

19	1927718
19	1934403

20	1939260
20	1946288

21	1958306
21	1958720

22	1970560
22	1970924

23	1979093
23	1981345

24	1986528
24	1993104

25	1997910
25	2004653

26	2015586
26	2016468

27	2021854
27	2028212

28	2033661
28	2040175

29	2052796
29	2053241

30	2066260
30	2066475

31	2071181
31	2074921

32	2081314
32	2086413

33	2093893
33	2097967

34	2102555
34	2109138

35	2113771
35	2119922

36	2124540
36	2131141

37	2137639
37	2142310

38	2148787
38	2153100

39	2158092
39	2164288

40	2176216
40	2176591

41	2187023
41	2187218

42	2193941
42	2197057

43	2201937
43	2208141

44	2213014
44	2218983

45	2223907
45	2230290

46	2236455
46	2241440

47	2247585
47	2252219

48	2258398
48	2263573

49	2270048
49	2274798

50	2286582
50	2286779

51	2293563
51	2296529

52	2302494
52	2307905

53	2312856
53	2318710

54	2324386
54	2330562

55	2335446
55	2341949

56	2346666
56	2352790

57	2357845
57	2364014

58	2368777
58	2375441

59	2380153
59	2386287

60	2391071
60	2397634

61	2402231
61	2409094

62	2413897
62	2419894

63	2424762
63	2431079

64	2435834
64	2442280

65	2454311
65	2454697

66	2466749
66	2467110

67	2479011
67	2479377

68	2488457
68	2488638

69	2493898
69	2496928

70	2502176
70	2508151

71	2513430
71	2519070

72	2524017
72	2530045

73	2534999
73	2541211

74	2546193
74	2551968

75	2558591
75	2563077

76	2575669
76	2575922

77	2582942
77	2585185

78	2590349
78	2596506

79	2601489
79	2607711

80	2612870
80	2618577

81	2623958
81	2629789

82	2634505
82	2640907

83	2645715
83	2651717

84	2656481
84	2662896

85	2667664
85	2674116

86	2680949
86	2684955

87	2690055
87	2696017

88	2700807
88	2707327

89	2714378
89	2718327

90	2725246
90	2729586

91	2734575
91	2740911

92	2746035
92	2751878

93	2759420
93	2762837

94	2767758
94	2773908

95	2778877
95	2784650

96	2790362
96	2795783

97	2800596
97	2806887

98	2811813
98	2817906

99	2822843
99	2829219

100	2834270
100	2840571

101	2845722
101	2851474

102	2856646
102	2862663

103	2867628
103	2873984

104	2879090
104	2884667

105	2889808
105	2896041

106	2901007
106	2907288

107	2912252
107	2918167

108	2923447
108	2929474

109	2934399
109	2940439

110	2945367
110	2951240

111	2956292
111	2962411

112	2967592
112	2973392

113	2977849
113	2984214

114	2989421
114	2995421

115	3006659
115	3007051

116	3019036
116	3019414

117	3028368
117	3028559

118	3033776
118	3039637

119	3044883
119	3050544

120	3056312
120	3061520

121	3066338
121	3072576

122	3078082
122	3083352

123	3088907
123	3094611

124	3100350
124	3105309

125	3116606
125	3116823

126	3122530
126	3128005

127	3133436
127	3138891

128	3144397
128	3150156

129	3155538
129	3161345

130	3166789
130	3172085

131	3176814
131	3183350

132	3188423
132	3194504

133	3199344
133	3205649

134	3210447
134	3216512

135	3221295
135	3227837

136	3232759
136	3238984

137	3243725
137	3249742

138	3254791
138	3260982

139	3265660
139	3272408

140	3277067
140	3283188

141	3288137
141	3294507

142	3299263
142	3305643

143	3310468
143	3316405

144	3321145
144	3327738

145	3332869
145	3338837

146	3343753
146	3349739

147	3354464
147	3361171

148	3372793
148	3373283

149	3384228
149	3384568

150	3390251
150	3394235

151	3399388
151	3405137

152	3409935
152	3416267

153	3421033
153	3427389

154	3432852
154	3438288

155	3443815
155	3449461

156	3454416
156	3460720

157	3465482
157	3471549

158	3476647
158	3482568

159	3487562
159	3493809

160	3498678
160	3504576

161	3509233
161	3515804

162	3520524
162	3526919

163	3531561
163	3537852

164	3542514
164	3549189

165	3555735
165	3560224

166	3564921
166	3571138

167	3575841
167	3582360

168	3587014
168	3593670

169	3598438
169	3604540

170	3609724
170	3616188

171	3621284
171	3627552

172	3632268
172	3638674

173	3649236
173	3649763

174	3654502
174	3660952

175	3665742
175	3672188

176	3678520
176	3682924

177	3688323
177	3694059

178	3700650
178	3704933

179	3715553
179	3716030

180	3720879
180	3727134

181	3732021
181	3737914

182	3744384
182	3749180

183	3754305
183	3760354

184	3765119
184	3771241

185	3776653
185	3782326

186	3788375
186	3793358

187	3798420
187	3804140

188	3813989
188	3815339

189	3820798
189	3826422

190	3838591
190	3838979

191	3851297
191	3851664

192	3862343
192	3862672

193	3867709
193	3870221

194	3875390
194	3881528

195	3888020
195	3893171

196	3899643
196	3904153

197	3909418
197	3915576

198	3922197
198	3926974

199	3933288
199	3937843

200	3948313
200	3948927

201	3955247
201	3960118

202	3965074
202	3971082

203	3975943
203	3982251

204	3990896
204	3993240

205	4003052
205	4004104

206	4016098
206	4016409

207	4022147
207	4026363

208	4032098
208	4037333

209	4042428
209	4048593

210	4053471
210	4059743

211	4064697
211	4070487

212	4075400
212	4081754

213	4093769
213	4094154

214	4105839
214	4106045

215	4112110
215	4114762

216	4120969
216	4126049

217	4131245
217	4136772

218	4141951
218	4148059

219	4154905
219	4159164

220	4163971
220	4169927

221	4175430
221	4181152

222	4185964
222	4192125

223	4196932
223	4202844

224	4207718
224	4213826

225	4218661
225	4224904

226	4229756
226	4235730

227	4241291
227	4246807

228	4251619
228	4257937

229	4268907
229	4269198

230	4279376
230	4279769

231	4292217
231	4292505

232	4307424
232	4307754

233	4320310
233	4320708

234	4334585
234	4334800

235	4349488
235	4349854

236	4357833
236	4358118

237	4366143
237	4366399

238	4376194
238	4376396

239	4381674
239	4383268

240	4388311
240	4394621

241	4399995
241	4405679

242	4410642
242	4416490

243	4423931
243	4427849

244	4434417
244	4439076

245	4443821
245	4449864

246	4454597
246	4461025

247	4465691
247	4472200

248	4476889
248	4482987

249	4487699
249	4494050

250	4498796
250	4504867
