#Index: 1, Type: Direct
0	1812818
0	1824869

1	1827751
1	1841167

2	1854575
2	1868101

3	1868630
3	1882111

4	1882610
4	1896088

5	1896641
5	1910123

6	1910711
6	1924191

7	1924443
7	1937915

8	1938427
8	1951907

9	1952443
9	1965926

10	1966404
10	1979882

11	1980347
11	1993832

12	1994305
12	2007776

13	2007972
13	2021450

14	2021944
14	2035123

15	2035600
15	2047972

16	2048338
16	2060600

17	2061085
17	2073442

18	2073595
18	2085957

19	2086307
19	2098667

20	2099007
20	2111353

21	2111691
21	2124038

22	2124115
22	2136445

23	2136771
23	2149112

24	2149432
24	2161763

25	2162101
25	2174344

26	2174527
26	2185629

27	2187250
27	2199502

28	2199942
28	2211672

29	2212018
29	2223659

30	2223767
30	2235420

31	2235842
31	2247495

32	2247875
32	2259528

33	2259912
33	2271549

34	2271630
34	2283285

35	2283658
35	2295215

36	2296109
36	2307754

37	2308103
37	2319647

38	2320256
38	2331793

39	2332254
39	2343891

40	2344277
40	2355911

41	2355964
41	2367602

42	2368098
42	2379755

43	2380191
43	2391828

44	2392266
44	2403901

45	2404154
45	2415794

46	2416268
46	2427903

47	2428356
47	2440004

48	2440093
48	2451736

49	2452175
49	2463821

50	2464236
50	2475898

51	2476214
51	2487867

52	2488185
52	2499842

53	2500278
53	2511846

54	2512328
54	2523873

55	2523958
55	2535595

56	2535966
56	2547640

57	2547932
57	2559626

58	2559937
58	2571479

59	2571556
59	2583209

60	2583543
60	2595186

61	2595513
61	2607163

62	2607253
62	2618897

63	2619202
63	2630919

64	2631252
64	2642928

65	2643311
65	2654995

66	2655100
66	2666750

67	2667056
67	2678722

68	2679068
68	2690637

69	2690775
69	2701307

70	2702943
70	2714508

71	2714980
71	2720947

72	2721053
72	2731643

73	2733141
73	2743743

74	2745224
74	2751193

75	2753242
75	2764803

76	2767284
76	2782472

77	2784876
77	2795491

78	2802420
78	2813984

79	2814416
79	2826077

80	2826709
80	2838350

81	2838410
81	2849005

82	2850576
82	2862225

83	2862599
83	2874247

84	2874340
84	2885893

85	2886248
85	2897896

86	2898340
86	2909987

87	2910399
87	2922028

88	2922109
88	2933754

89	2934197
89	2945839

90	2946262
90	2957906

91	2957997
