#Index: 2, Name: Present
0	1424884
0	1425800

1	1432824
1	1433825

2	1440902
2	1441548

3	1448564
3	1451028

4	1455717
4	1464080

5	1468542
5	1477070

6	1481557
6	1490074

7	1494633
7	1502730

8	1507497
8	1515721

9	1520258
9	1528665

10	1533220
10	1541385

11	1545968
11	1552845

12	1565724
12	1566084

13	1579329
13	1579610

14	1589802
14	1589983

15	1594555
15	1599415

16	1604183
16	1611119

17	1615664
17	1622826

18	1627374
18	1634288

19	1638883
19	1645973

20	1650497
20	1657719

21	1662217
21	1669181

22	1673748
22	1680947

23	1685818
23	1692659

24	1697239
24	1704064

25	1708546
25	1715606

26	1720148
26	1726755

27	1731297
27	1737934

28	1742400
28	1748859

29	1753359
29	1760069

30	1764608
30	1771242

31	1775865
31	1782175

32	1786709
32	1793338

33	1797882
33	1804475

34	1813371
34	1815483

35	1820105
35	1826939

36	1831541
36	1838126

37	1846803
37	1849174

38	1853995
38	1860565

39	1865222
39	1871814

40	1876305
40	1882817

41	1887885
41	1894123

42	1898616
42	1905453

43	1910133
43	1916404

44	1921243
44	1927612

45	1932440
45	1938738

46	1946985
46	1949699

47	1957037
47	1960892

48	1965579
48	1972228

49	1976895
49	1983223

50	1987984
50	1994638

51	2005341
51	2005694

52	2014252
52	2016690

53	2021430
53	2028033

54	2032665
54	2039299

55	2043850
55	2050251

56	2054848
56	2061554

57	2066246
57	2072845

58	2079850
58	2083853

59	2088583
59	2095149

60	2102036
60	2106344

61	2113400
61	2117243

62	2121906
62	2128520

63	2135367
63	2139698

64	2144312
64	2150651

65	2155255
65	2161994

66	2166620
66	2173223

67	2177760
67	2184228

68	2188958
68	2195672

69	2200414
69	2207101

70	2212353
70	2217952

71	2222732
71	2229473

72	2234020
72	2240935

73	2245495
73	2251918

74	2256554
74	2263379

75	2268160
75	2274713

76	2279502
76	2285690

77	2290286
77	2297253

78	2301793
78	2308815

79	2313541
79	2319650

80	2324289
80	2331291

81	2335861
81	2342919

82	2347769
82	2353809

83	2365791
83	2366145

84	2377837
84	2378174

85	2385902
85	2387428

86	2392001
86	2398683

87	2403293
87	2409971

88	2414633
88	2420810

89	2425286
89	2432196

90	2436617
90	2443423

91	2448081
91	2454485

92	2459010
92	2465936

93	2470533
93	2477312

94	2481896
94	2488514

95	2493136
95	2499553

96	2504125
96	2511058

97	2515649
97	2522485

98	2527136
98	2533577

99	2538484
99	2545056

100	2549847
100	2556493

101	2561408
101	2567764

102	2573772
102	2579322

103	2584397
103	2590745

